dirbt_id|sav_pavadinimas|seniunijos_pavad|statinio_kategorija|obje_tipas|pask_tipas|atr_uzstatytas_plotas|bendras_plotas|naudingas_plotas|gyv_plotas|verslo_plotas|pagalb_nenaud_plotas|pagalb_naud_plotas|rusiu_plotas|garazu_plotas|patalpu_kaip_atsir_nt_skaicius|gyv_pask_patalpu_sk|pastato_energ_naud_klase|aukstu_skaicius|stat_pradzios_metai|stat_pabaigos_metai|modern_pradzios_metai|modern_pabaigos_metai|sildymas|vandentiekis|nuoteku_salinimas|dujos|karstas_vanduo|elektra|virykle|vonios_kambarys|vedin_kondicionav|pamatai|sienos|stogo_konstrukcija|stogo_danga|perdanga|isores_apdaila|vidaus_apdaila|pertvaros|grindys|langai|durys|formavimo_data
74262427311274512|Kauno m. sav.|Kauno m.||28|240|9|0||0|||||||||1|1987|1987|||0|0|0|0||0||||12|1|2|3|3|0||0|0|0|1|2026-08-03
75710734346024586|Kauno m. sav.|Panemunės sen.||20|140|340|314,68|267,85|173,7||25,77|94,15|21,06|||6||1||1880|||4|1|0|0|0|1|0|0|1|2|30|2|2|3|5|1|12|8|1|1|2026-08-03
75701940030948003|Kauno m. sav.|Šančių sen.||20|140|460|555,55|517,63|249,6||37,92|268,03||||8||2||1905|||4|1|1|||1||||4|1|2|3|1|||1|8|1||2026-08-03
74699744623649006|Kauno m. sav.|Kauno m.||28|240|27|0||0|||||||||1||1956||||||||||||3|48|2|3|||||||1|2026-08-03
74458440125012099|Kauno m. sav.|Kauno m.||28|240|37|0||0|||||||||1||1984||||||||1||||2|11|||||||||2|2026-08-03
64873770364838559|Kauno m. sav.|Kauno m.|2|20|110|150|99,66|99,66|71,28|||28,38|||||2|1|2019|2020|||6|1|1|1|1|1|2|1|1|2|19|2|2|3|3|2|2|35|8|4|2026-08-03
74846913741397889|Kauno m. sav.|Šilainių sen.||28|240|364|0||0|||||||||0||1968||||||||||||1|14||||||||||2026-08-03
7567117984011798|Kauno m. sav.|Kauno m.||22|222|520|484,84||0||||||||4|1||1931|||3|1|1|||1||||2|1|1|21|1|2|1|1|15|1|1|2026-08-03
74347626116640683|Kauno m. sav.|Kauno m.||28|240|26|0||0|||||||||1||1990|||0|0|0|||1||||2|1|4|21|1|0||0|15|0|1|2026-08-03
7565112383709513|Kauno m. sav.|Panemunės sen.||24|202|340|491,03||0|||||||1||1||1938|||3|2|2|1||1|1|||2|48|2|1|3||2|8|8|1|1|2026-08-03
74999972526372402|Kauno m. sav.|Vilijampolės sen.|3|28|240|18|0||0|||||||||1|1984|1984|||0|0|0|0||||||2|1|2|3||0||0||0|1|2026-08-03
74999968073005505|Kauno m. sav.|Vilijampolės sen.|3|28|240|22|0||0|||||||||1|1984|1984|||0|0|0|0||||||2|1|2|3||0||0|||1|2026-08-03
74735942658671339|Kauno m. sav.|Kauno m.||28|240|61,2|0||0|||||||||1||1973||||||||||||12|8||3||||||||2026-08-03
75638584281370644|Kauno m. sav.|Eigulių sen.||20|110|158|203,98|154,55|130,11|||24,44|15,37|34,06||||1||1945|||3|1|2|0|0|1|2|1|1|1|1|2|2|3|0|1|1|8|1|1|2026-08-03
75232013752453572|Kauno m. sav.|Kauno m.|2|22|224|510|523,23||0|||||||||1|1988|1988|||7|1|1|0|1|1|0|1|3|2|54|2|2|12|15|6|28|15|8|4|2026-08-03
75472385263562078|Kauno m. sav.|Šančių sen.|2|22|212|381|274,59||0||||||2|||1|1975|1975|||3|1|1|1|1|1|0|1|3|2|1|1|20|1|3|2|8|14|15|4|2026-08-03
75580474312611098|Kauno m. sav.|Vilijampolės sen.||20|110|124|252,81|181,99|125,54|||56,45|70,82|||1||1||1964|||6|1|1|1||1|1|||2|19|2|2|3||2|1|8|1|1|2026-08-03
75150269618939239|Kauno m. sav.|Vilijampolės sen.||20|110|102|271,72|174,14|128,35||1,22|45,79|74,89|21,47||||2||1994|||3|1|1|1||1|1|||2|1|2|3|1|||1|13|15|1|2026-08-03
75662958286200538|Kauno m. sav.|Centro sen.|2|24|140|366|1276,61|792,09|466,21|||325,88|||16|15|5|4|1938|1938|||3|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|1|8|1|1|2026-08-03
75614354674756787|Kauno m. sav.|Aleksoto sen.||20|110|84|71|71|49,67|||21,33||||||1||1958|||3|1|1|1|||1|||2|30|2|3|3|||1|8|1|1|2026-08-03
74608290301634461|Kauno m. sav.|Kauno m.||28|240|22,19|0||0|||||||||1||1979||||||||||||12|1|2|3||||||||2026-08-03
74572482777702467|Kauno m. sav.|Kauno m.||28|240|43|0||0|||||||||1||1989|||0|0|0|0||0||||2|47||24||0||0|0||9|2026-08-03
74938055263561953|Kauno m. sav.|Kauno m.||28|240|19,5|0||0|||||||||1||1995||||||||||||2|19||3||||||||2026-08-03
75002620832550687|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1975||||||||1||||2|1|2|3|1||||15||1|2026-08-03
74467269554096757|Kauno m. sav.|Kauno m.||28|240|21|0||0|||||||||1||1989|||||||||||||11||3||||||||2026-08-03
75461295032305684|Kauno m. sav.|Aleksoto sen.||20|110|0|168,65|129,27|74,73|||54,54|39,38|||1||1||1960|||3|1|2|1|||1|||1|45|2|3|3|||7|8|2|2|2026-08-03
74570529978362499|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1963||||||||||||2|1||3|0||||||1|2026-08-03
74570527955179988|Kauno m. sav.|Kauno m.||28|240|3|0||0|||||||||1|1968|1968|||0|0|0|0||0||||2|1|2|3|0|0||0|15|1|1|2026-08-03
75354357175437356|Kauno m. sav.|Petrašiūnų sen.|2|22|222|1368|1407,31||0||||||||4|2|1990|1990|||3|1|1|1|1|1|0|1|1|1|14|1|21|1|21|2|1|15|8|6|2026-08-03
7486971993828434|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1959||||||||1||||2|48|2|3|||||||1|2026-08-03
74620001172517561|Kauno m. sav.|Kauno m.|4|22|240|58|56,85||0|||||||||1|1953|1953|||0|0|0|0|0|0|0|0|0|2|48|2|2|0|0|0|0|0|0|1|2026-08-03
74264978098704068|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1973||||1|1|||1||||2|1|2|3|||||||1|2026-08-03
74579215868367743|Kauno m. sav.|Kauno m.||28|240|15|0||0|||||||||1||1989||||||||||||2|1|2|3|||||||1|2026-08-03
74934031307363369|Kauno m. sav.|Žaliakalnio sen.||20|110|95|240,32|131,93|109,39|||22,54|67,55|40,84||1||2|1996|1996|||3|1|1|1|1|1|2|1|0|1|1|2|2|1|0|1|1|2|1|1|2026-08-03
74956733700815487|Kauno m. sav.|Kauno m.||28|240|80|0||0|||||||||1||1956||||||||1||||2|1|2|2|3|||1|15|1|1|2026-08-03
74619759780253189|Kauno m. sav.|Šančių sen.||20|110|0|183,35|122,72|73,52|||49,2|5,55|55,08||1||1||1992|||3|1|1|2||1|1|||1|11||11|1||2|1|26|2|2|2026-08-03
74993488636102182|Kauno m. sav.|Kauno m.||28|240|17,5|0||0|||||||||1||1953|||||||||||||2||3||||||||2026-08-03
75503103474925032|Kauno m. sav.|Kauno m.||22|220|25|20,33||0|||||||||1||1972|||0|||||1||||2|1||20|1||||4|||2026-08-03
64817514584502564|Kauno m. sav.|Kauno m.|2|20|110|193|299,84|299,84|0|||299,84||||||2|2018|2021|||0|0|0|0|0|0|0|0|0|2|19|4|0|1|4|0|0|15|0|0|2026-08-03
64835438217999225|Kauno m. sav.|Kauno m.|2|22|240|99|145,02||0|||||||||2|1990|2011|||0|0|0|0|0|1|0|0|1|2|1|2|3|1|0|2|1|15|1|1|2026-08-03
7501216005326887|Kauno m. sav.|Kauno m.||28|240|35,65|0||0|||||||||1||1984|||||||||||||11||3||||||||2026-08-03
74863060293976269|Kauno m. sav.|Kauno m.||28|240|1710|0||0|||||||||1||1966|||||||||||||38||21||||||||2026-08-03
75009010792109448|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1964||||||||||||1|1|2|3|3|||||||2026-08-03
74460942417896206|Kauno m. sav.|Kauno m.||28|240|11|0||0|||||||||1||1967|||0|0|0|0||0||||3|48|2|3|0|0||0|0|0|1|2026-08-03
64823613957785464|Kauno m. sav.|Kauno m.|2|20|110|312|257,8|213,1|123,97|||89,13||44,7|||2|1|2022|2022|||6|1|1|1|1|1|2|1|3|1|19|4|20|1|12|2|2|14|8|7|2026-08-03
75648636807396488|Kauno m. sav.|Vilijampolės sen.||22|210|287|709,9||0||||||||8|2||1938|||1|1|1|||1||||2|1|2|2|1|||1|4|1|1|2026-08-03
