dirbt_id,seniunijos_pavad,obje_tipas,pask_tipas,aukstu_skaicius,atr_uzstatytas_plotas,stat_pabaigos_metai,status,n_candidates,n_categorical_pool,best_unikalus_nr,best_b_area,log_area_dist
74143648180701918,Kauno m.,28,240,1,55.0,2001.0,ambiguous,1925,3176,440043133599,55.04719999694005,0.0008578137351182846
7502090067503156,Kauno m.,28,240,1,8.0,1969.0,ambiguous,68,3176,440002584574,12.29224999792967,0.42952744064465387
75705355871164171,Vilijampolės sen.,20,110,1,189.0,1900.0,ambiguous,11503,15727,440009252128,188.9925728778035,3.92977149843432e-05
75685626462180938,Aleksoto sen.,20,110,1,55.0,1926.0,ambiguous,8429,15727,199280234011,54.96569999581501,0.0006238309818185073
65188936740321737,Šilainių sen.,20,110,2,88.0,2017.0,ambiguous,6820,8034,440001824282,87.98192251111115,0.00020544711291403672
74212373274118379,Kauno m.,28,240,1,34.0,2001.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
65157487012419343,Petrašiūnų sen.,20,110,1,94.0,2011.0,ambiguous,14041,15727,199230049013,94.00668983734653,7.116595005385307e-05
65348529153773663,Panemunės sen.,20,110,1,143.0,2010.0,ambiguous,14192,15727,199400255016,143.00616192167755,4.3089433019005696e-05
64821757606346869,Kauno m.,20,110,2,97.0,2024.0,ambiguous,7046,8034,440021307326,97.01292719814813,0.00013326120433276856
74260934527703784,Kauno m.,28,240,1,17.0,1964.0,ambiguous,444,3176,199100169028,16.981026597074084,0.0011167058089558424
74482566504211561,Kauno m.,28,240,1,14.0,1977.0,ambiguous,297,3176,190021051033,14.002474562702611,0.00017673885952573798
84993685859162546,Aleksoto sen.,20,110,2,133.0,2004.0,ambiguous,6975,8034,440054622205,132.99710064293242,2.179991481643384e-05
75653031132321219,Vilijampolės sen.,20,110,1,26.0,1937.0,ambiguous,720,15727,199720215018,26.090650000888296,0.003480474610920048
74275949458563237,Kauno m.,28,240,1,10.0,1925.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
75703803610023532,Centro sen.,20,110,1,143.0,1900.0,ambiguous,14192,15727,199400255016,143.00616192167755,4.3089433019005696e-05
74482758917382846,Panemunės sen.,28,240,1,16.0,1965.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
86786166292602218,Šilainių sen.,20,110,2,154.0,2013.0,ambiguous,6700,8034,199360230017,153.99589144642005,2.6679275239693823e-05
75634895172418809,Žaliakalnio sen.,20,110,1,68.0,1950.0,ambiguous,10955,15727,199350307010,67.98379999127593,0.00023826380497915522
75485259338669702,Kauno m.,22,220,1,24.0,1973.0,ambiguous,237,1208,199670075013,24.108122250929767,0.004494976229372671
65308389300594002,Kauno m.,22,220,0,21.0,1972.0,confident,1,16,199660362018,16.55828283394344,0.2376359877453118
75547375814151496,Petrašiūnų sen.,20,110,1,96.0,1968.0,ambiguous,14161,15727,199420002017,96.00074999316782,7.812398314932523e-06
74503158224719909,Kauno m.,28,240,1,100.0,1977.0,ambiguous,2152,3176,199580349077,100.02294353024831,0.00022940898622891837
64872715214189955,Kauno m.,20,120,2,89.0,2020.0,ambiguous,2252,2464,440057121190,88.93173984986136,0.000767262249500078
64905025991309026,Kauno m.,22,240,1,63.0,2021.0,ambiguous,180,264,199400269045,63.00924599648085,0.00014675108043604723
75656225445803166,Žaliakalnio sen.,20,120,1,77.0,1936.0,ambiguous,1089,1391,199200170010,77.00764999341351,9.934562887092824e-05
9213089557928919,Kauno m.,28,240,0,36.0,2003.0,ambiguous,4,14,440005080175,57.31299999361206,0.4650085355113891
7447617597862155,Kauno m.,28,240,1,9.0,2002.0,ambiguous,98,3176,440002584574,12.29224999792967,0.31174440498827005
74908481162864804,Kauno m.,28,240,1,24.0,1988.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
74198748142419529,Panemunės sen.,28,240,1,42.0,2001.0,ambiguous,1562,3176,199100156029,42.02899999731593,0.0006902378576021384
75640737635461586,Panemunės sen.,24,140,1,294.0,1957.0,ambiguous,129,175,199200177011,294.69060001313744,0.00234622509658422
86866462345677187,Vilijampolės sen.,20,110,1,123.0,2008.0,ambiguous,14669,15727,199200086015,123.00936005605591,7.609512140760444e-05
7448089861111451,Kauno m.,28,240,1,42.0,1930.0,ambiguous,1562,3176,199100156029,42.02899999731593,0.0006902378576021384
7461488358990645,Šilainių sen.,20,110,1,122.0,1996.0,ambiguous,14678,15727,440049831383,121.99540721566103,3.764648189008568e-05
75624826753886695,Šančių sen.,20,110,1,141.0,1956.0,ambiguous,14273,15727,199650158018,140.99640000713188,2.5532190256249976e-05
75392985104743085,Centro sen.,22,224,1,61.0,1988.0,ambiguous,83,729,190010090011,61.06169999793097,0.0010109641793789592
64918619641234451,Šilainių sen.,20,110,2,219.0,2018.0,ambiguous,4969,8034,440008881585,218.98433374921288,7.153795050029998e-05
85948097561799303,Kauno m.,28,240,1,116.0,2004.0,ambiguous,2079,3176,199870025028,116.03184722600756,0.0002745073711931667
7427034692056575,Kauno m.,28,240,1,23.0,1973.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
74446221252208608,Kauno m.,28,240,1,25.0,1975.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
7563500785116449,Petrašiūnų sen.,22,224,1,1603.0,1985.0,ambiguous,276,729,440007924112,1603.2371409377783,0.00014792476525471443
75710739553217166,Žaliakalnio sen.,20,110,1,86.0,1880.0,ambiguous,13399,15727,199580627010,85.99942678707804,6.665288746710019e-06
74483592142661911,Kauno m.,28,240,1,23.0,1991.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
75012450315659257,Kauno m.,28,240,2,53.0,1931.0,ambiguous,73,123,440043861107,52.51380000535287,0.009215921250639969
74417782586980064,Kauno m.,28,240,1,32.0,1960.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
75013624952846344,Kauno m.,28,240,1,28.0,1980.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74559900722772424,Kauno m.,28,240,1,43.0,1936.0,ambiguous,1597,3176,440028001572,43.06414195874233,0.0014905620194025637
74999856740263673,Vilijampolės sen.,22,224,1,336.0,1984.0,ambiguous,257,729,440009589446,335.37029999138116,0.0018758655045649775
7533936272963497,Aleksoto sen.,20,110,2,243.0,1995.0,ambiguous,4310,8034,529950057019,242.87070000678133,0.0005322403522960428
74569637843971484,Kauno m.,28,240,1,12.0,1978.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
74576259267122885,Kauno m.,28,240,1,5.0,1973.0,ambiguous,3,3176,440002584574,12.29224999792967,0.8995310698903893
64932900865583787,Aleksoto sen.,28,240,1,7.0,1986.0,ambiguous,39,3176,440002584574,12.29224999792967,0.5630588332691764
75519808892350576,Žaliakalnio sen.,20,140,5,654.0,1970.0,ambiguous,816,847,199650132011,653.9324999916181,0.00010321634861476525
64813571428848901,Kauno m.,20,110,1,184.0,2022.0,ambiguous,11844,15727,199360340016,184.0094955468807,5.1604901490698296e-05
74268446961859025,Kauno m.,28,240,1,22.0,1966.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
7566716006013964,Panemunės sen.,20,110,1,61.0,1932.0,ambiguous,9635,15727,199350568020,61.02070000389889,0.00033928676194783236
75415027180922981,Žaliakalnio sen.,20,140,5,575.0,1981.0,ambiguous,830,847,199900086019,575.1065334477951,0.00018525839998506655
64804083992423656,Kauno m.,20,110,2,198.0,2025.0,ambiguous,5570,8034,440008986645,197.97746603758236,0.00011381436760782293
74574924474428775,Kauno m.,28,240,1,11.0,1985.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
75584525002835037,Kauno m.,22,224,0,314.0,1986.0,ambiguous,4,5,198700025055,300.55324101293434,0.043768072874722286
75606142851420338,Kauno m.,22,210,1,26.0,1975.0,ambiguous,21,170,199340073081,24.490949051052077,0.05979291521324681
74945722371937154,Kauno m.,28,240,1,21.73,1959.0,ambiguous,723,3176,199720377034,21.74245791574917,0.000573140636047853
74829853740018826,Vilijampolės sen.,22,224,1,120.0,1998.0,ambiguous,128,729,529200119051,119.80358567074636,0.0016381270749290522
75697490778928775,Centro sen.,24,140,3,154.0,1913.0,ambiguous,240,370,199200161031,153.45443714671447,0.003548905853823392
74410157267052399,Kauno m.,28,240,1,18.0,1950.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
74434642209530083,Kauno m.,28,240,1,64.0,1967.0,ambiguous,2088,3176,199780088020,64.0053500023732,8.359029331561629e-05
75617955815266938,Žaliakalnio sen.,20,110,1,87.0,1958.0,ambiguous,13500,15727,529500163017,87.00095476772138,1.097428140717227e-05
74153194767242886,Kauno m.,28,240,1,8.0,2002.0,ambiguous,68,3176,440002584574,12.29224999792967,0.42952744064465387
65082434915330084,Kauno m.,28,240,1,28.0,1999.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74516042393276652,Kauno m.,28,240,1,45.0,1985.0,ambiguous,1679,3176,199590211020,45.00037570002737,8.34885464540136e-06
74479205576040819,Žaliakalnio sen.,28,240,1,28.0,1956.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74903733743595879,Kauno m.,28,240,1,11.0,1968.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
75591505670599732,Kauno m.,22,210,1,30.0,1980.0,ambiguous,21,170,199550294085,29.82725000655372,0.00577497623685419
6486883462296332,Kauno m.,20,110,2,48.0,2020.0,ambiguous,3280,8034,440046320463,47.99505379380777,0.00010305127193843688
75497466562884377,Vilijampolės sen.,22,222,2,693.0,1972.0,ambiguous,108,243,199600159046,693.1568500074051,0.00022630917716615073
65348392182478246,Šilainių sen.,20,110,2,296.0,2011.0,ambiguous,2923,8034,199000036026,295.55835031113327,0.0014931739893171425
75618734054439044,Aleksoto sen.,20,120,1,109.0,1957.0,ambiguous,1328,1391,199290141014,108.97699999724236,0.00021103146518441918
64782405924952574,Kauno m.,20,110,2,106.0,1995.0,ambiguous,7099,8034,199540129020,106.01139999927152,0.00010754138015744985
75091469574256789,Petrašiūnų sen.,22,210,3,721.0,1974.0,ambiguous,80,151,199880152014,717.3645480018508,0.005054990745660071
74468434032851485,Kauno m.,28,240,1,1.0,1986.0,no_match,0,3176,,,
74300278981294224,Kauno m.,28,240,1,8.0,1951.0,ambiguous,68,3176,440002584574,12.29224999792967,0.42952744064465387
7441073495760106,Kauno m.,28,240,1,23.0,1975.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
65177532821493023,Panemunės sen.,20,110,1,186.0,2012.0,ambiguous,11692,15727,529750303016,186.0022628892259,1.2165997100410664e-05
74559036947276794,Kauno m.,28,240,2,42.0,1985.0,ambiguous,47,123,440054107943,41.903493232134906,0.002300424135075918
75576960715703176,Šilainių sen.,20,110,1,117.0,1964.0,ambiguous,14704,15727,199640195010,116.99415000152811,5.000123698017944e-05
74265049866779148,Kauno m.,28,240,1,19.0,1958.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
74879447219603129,Šilainių sen.,20,110,2,108.0,1995.0,ambiguous,7090,8034,199690136019,107.98214811208882,0.00016530892120414364
65091238673339116,Panemunės sen.,20,110,1,133.0,2018.0,ambiguous,14521,15727,440053864636,133.01651955118035,0.00012419943866248673
74312947493342565,Kauno m.,28,240,1,10.0,1980.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
744883961510686,Kauno m.,28,240,1,19.0,1972.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
64886943979930278,Vilijampolės sen.,20,120,2,175.0,2020.0,ambiguous,1941,2464,199350468014,175.02772657975376,0.00015842504868146534
7533822280158177,Šančių sen.,20,110,2,116.0,1993.0,ambiguous,7081,8034,199900199013,115.99742299597743,2.221579868777468e-05
75568671850251276,Gričiupio sen.,20,140,5,693.0,1965.0,ambiguous,806,847,199750011019,692.9094500005368,0.00013067231714458671
64824016586520039,Kauno m.,20,120,2,138.0,2022.0,ambiguous,2188,2464,529680187017,137.89661830413638,0.0007494234712819292
75359306069829379,Kauno m.,22,220,1,30.0,1989.0,ambiguous,264,1208,199680042015,30.257013345661626,0.008530622080106909
74586172320489988,Kauno m.,28,240,1,19.6,1982.0,ambiguous,589,3176,199290139050,19.57819989043279,0.0011128694977360354
75616744067009342,Vilijampolės sen.,20,110,1,100.0,1958.0,ambiguous,14351,15727,199000258015,99.9960539979593,3.9460798974211286e-05
64982353756623243,Petrašiūnų sen.,20,110,1,120.0,2015.0,ambiguous,14696,15727,199640129013,119.99945000377316,4.583312393613426e-06
6495871194657378,Panemunės sen.,28,240,1,36.0,2012.0,ambiguous,1405,3176,440050713967,36.03845984236268,0.001067758697253396
74335485614282423,Šilainių sen.,28,240,1,26.0,1979.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
74426850780632783,Kauno m.,28,240,1,15.0,1975.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
75019563117587534,Kauno m.,28,240,1,19.0,1953.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
64913317322109323,Šilainių sen.,22,296,1,15.0,2017.0,ambiguous,66,352,199390101298,15.165599998743833,0.010979503960177883
75546569438989006,Petrašiūnų sen.,20,140,5,699.69,1968.0,ambiguous,806,847,199740186014,699.5578388260108,0.00018890316742314894
92543180409100076,Kauno m.,28,240,0,30.0,1987.0,ambiguous,3,14,199280332056,20.6112000027217,0.3753627641596715
74890603629959404,Kauno m.,28,240,1,32.24,1998.0,ambiguous,1233,3176,440020925746,32.23329999738448,0.00020783805513024944
74487544152874396,Kauno m.,28,240,1,22.0,1962.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
64707958586226605,Kauno m.,20,110,1,164.0,2025.0,ambiguous,13078,15727,199930037015,164.00184998778218,1.128034968189695e-05
65017053111171771,Petrašiūnų sen.,22,224,1,410.0,2015.0,ambiguous,274,729,199590074054,408.59813187480745,0.003425049339949915
75334660870241724,Eigulių sen.,22,220,1,877.0,1995.0,ambiguous,357,1208,199960088084,877.7312069782374,0.0008334119979771515
74915394271504746,Kauno m.,28,240,1,7.0,1973.0,ambiguous,39,3176,440002584574,12.29224999792967,0.5630588332691764
74464506867702965,Kauno m.,28,240,1,31.0,1975.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
74268411050101596,Kauno m.,28,240,1,23.0,1954.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
6510275317155477,Šilainių sen.,28,240,1,71.0,1992.0,ambiguous,2179,3176,440045080139,70.94084533663673,0.0008335115469790821
75011561725181281,Kauno m.,28,240,1,90.0,1988.0,ambiguous,2208,3176,440028228426,90.00600030133525,6.666779248920562e-05
65181591744454856,Kauno m.,20,110,2,100.0,2010.0,ambiguous,7086,8034,199470037015,99.99447573424787,5.52441834535955e-05
64900575545694839,Panemunės sen.,20,110,1,118.0,2018.0,ambiguous,14702,15727,199230030010,118.01003171002571,8.50108782159964e-05
74458653199176383,Kauno m.,28,240,0,20.0,1979.0,ambiguous,2,14,199280332056,20.6112000027217,0.030102343948493093
755145254431311,Kauno m.,22,220,1,106.0,1971.0,ambiguous,368,1208,199710354019,105.64341807378288,0.0033696513396410666
75334540988478749,Šančių sen.,20,110,2,116.0,2025.0,ambiguous,7081,8034,199900199013,115.99742299597743,2.221579868777468e-05
75615698394952413,Petrašiūnų sen.,20,110,1,71.0,1958.0,ambiguous,11443,15727,199490048018,71.00590000584573,8.309522138016945e-05
75569184257697028,Vilijampolės sen.,20,110,2,99.0,1965.0,ambiguous,7076,8034,199920083014,99.00726887686417,7.342030329215987e-05
75563540848957597,Kauno m.,22,220,1,18.0,1966.0,ambiguous,202,1208,199760051041,17.996560293808187,0.0001911130493694735
7560026303999319,Kauno m.,22,220,1,331.0,1973.0,ambiguous,530,1208,199380571028,331.12278610711087,0.00037088621957970247
74902707285764314,Kauno m.,28,240,1,17.0,1987.0,ambiguous,444,3176,199100169028,16.981026597074084,0.0011167058089558424
64924686196613346,Aleksoto sen.,20,110,2,202.0,2017.0,ambiguous,5472,8034,199680303013,202.0021499863904,1.0643440340629695e-05
74995358972557102,Kauno m.,28,240,1,43.0,1977.0,ambiguous,1597,3176,440028001572,43.06414195874233,0.0014905620194025637
75692794271861832,Panemunės sen.,20,110,1,78.0,1920.0,ambiguous,12525,15727,199350283019,78.01065000481847,0.00013652920277795744
74988528556837339,Kauno m.,28,240,1,64.0,1997.0,ambiguous,2088,3176,199780088020,64.0053500023732,8.359029331561629e-05
7541601077541335,Dainavos sen.,22,296,1,117.0,1985.0,ambiguous,125,352,199940251018,116.19527339348885,0.006901767683255677
64711409743485451,Kauno m.,20,110,1,175.0,2025.0,ambiguous,12411,15727,190020604010,174.98762851645657,7.069669062964579e-05
65157734871251968,Šilainių sen.,20,120,1,137.0,2013.0,ambiguous,1317,1391,199590103012,136.94299570614436,0.0004161763255270401
74528218398689991,Žaliakalnio sen.,28,240,1,73.0,1982.0,ambiguous,2187,3176,440029092442,72.9551244957912,0.0006149219601283562
74421179522250858,Kauno m.,28,240,1,60.0,1987.0,ambiguous,2030,3176,199600273032,60.00888042184316,0.00014799607876003762
74103378036819212,Žaliakalnio sen.,20,110,2,184.0,2006.0,ambiguous,5949,8034,440026853123,183.99997621008683,1.292930154050964e-07
64700971603678659,Kauno m.,20,120,2,155.0,2025.0,ambiguous,2104,2464,440057440583,155.0401885569884,0.0002592474053155769
7552746414021301,Kauno m.,22,220,1,91.0,1970.0,ambiguous,331,1208,440039359294,90.90922823346462,0.0009979897661134274
64784807307182252,Kauno m.,28,240,1,8.0,2022.0,ambiguous,68,3176,440002584574,12.29224999792967,0.42952744064465387
75333543694848196,Kauno m.,28,240,1,62.21,1992.0,ambiguous,2055,3176,199270040045,62.143999992901456,0.0010614859722961612
65304685557668204,Kauno m.,28,240,1,11.0,2007.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
64883140455280972,Aleksoto sen.,20,110,1,193.0,2019.0,ambiguous,11251,15727,440038735001,192.98343145625705,8.585106200342807e-05
75025621084375521,Aleksoto sen.,28,240,1,46.0,1965.0,ambiguous,1698,3176,440044986196,45.96639522582524,0.0007308055423478343
75094194906182798,Gričiupio sen.,22,220,1,20.0,1968.0,ambiguous,219,1208,198900140012,19.97586087422769,0.0012076852469631305
74853790862281985,Kauno m.,28,240,1,16.0,1978.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
6516891969095151,Aleksoto sen.,20,110,2,158.0,2017.0,ambiguous,6636,8034,440038203408,158.0005447796126,3.44796628759525e-06
64846270047950558,Kauno m.,28,240,1,54.0,2021.0,ambiguous,1902,3176,440058769710,54.00028103423108,5.204324069918442e-06
7565352736494281,Vilijampolės sen.,20,120,1,163.0,1977.0,ambiguous,1242,1391,199440020013,162.90610000547358,0.0005762395801927056
74279152202952572,Kauno m.,28,240,1,17.0,1985.0,ambiguous,444,3176,199100169028,16.981026597074084,0.0011167058089558424
74703078031192374,Kauno m.,28,240,1,10.45,1935.0,ambiguous,149,3176,440002584574,12.29224999792967,0.16236700391366954
75652378141285656,Aleksoto sen.,20,120,1,118.0,1937.0,ambiguous,1329,1391,199690152011,117.93059637597311,0.0005883393429675365
